[GIN] 2018/11/20 - 11:32:04 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/20 - 11:32:04 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/20 - 11:32:04 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/20 - 11:32:04 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/20 - 11:32:04 | 400 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/20 - 11:32:04 | 400 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/20 - 11:32:04 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/20 - 11:32:04 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/20 - 11:33:07 | 400 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/20 - 11:33:16 | 200 |      4.0002ms |             ::1 | GET      /api/menulist
[GIN] 2018/11/20 - 11:33:16 | 200 |      6.0003ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:33:19 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/20 - 11:33:19 | 400 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=undefined
[GIN] 2018/11/20 - 11:33:19 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:40:31 | 200 |      2.0002ms |             ::1 | GET      /api/menulist
[GIN] 2018/11/20 - 11:40:31 | 200 |      4.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:40:33 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:40:33 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:40:35 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:40:35 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:40:38 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=32
[GIN] 2018/11/20 - 11:40:38 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=32
[GIN] 2018/11/20 - 11:40:40 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=32
[GIN] 2018/11/20 - 11:40:40 | 200 |      3.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=32
[GIN] 2018/11/20 - 11:41:11 | 200 |     10.0006ms |             ::1 | GET      /api/menulist
[GIN] 2018/11/20 - 11:41:11 | 200 |     20.0011ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:41:13 | 200 |      4.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:41:13 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:41:14 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:41:14 | 200 |      2.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:41:15 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:41:15 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:41:16 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:41:16 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:41:16 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:41:16 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:41:17 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=33
[GIN] 2018/11/20 - 11:41:17 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=33
[GIN] 2018/11/20 - 11:41:20 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=33
[GIN] 2018/11/20 - 11:41:20 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=33
[GIN] 2018/11/20 - 11:41:21 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=33
[GIN] 2018/11/20 - 11:41:21 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=33
[GIN] 2018/11/20 - 11:42:30 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:42:33 | 200 |      3.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:43:13 | 200 |           1ms |             ::1 | GET      /api/menulist
[GIN] 2018/11/20 - 11:43:13 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:43:18 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:43:18 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:43:19 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:43:21 | 200 |      3.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:43:21 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:43:23 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:43:25 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:43:25 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:43:26 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:43:27 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:43:27 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:43:29 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:43:32 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:43:32 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:43:33 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:44:28 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:44:31 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:44:32 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:44:32 | 200 |      3.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:44:35 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:44:37 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=31
[GIN] 2018/11/20 - 11:44:37 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=31
[GIN] 2018/11/20 - 11:44:40 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=31
[GIN] 2018/11/20 - 11:44:41 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:44:42 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:44:42 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:44:42 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:44:45 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:44:45 | 200 |      3.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:44:46 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:44:46 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:44:48 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:44:48 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:44:49 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:44:49 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:44:50 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:44:50 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:44:55 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:44:58 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:44:58 | 200 |      4.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:44:59 | 200 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:44:59 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:45:02 | 200 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:45:02 | 200 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:45:02 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:45:02 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:45:05 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:05 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:06 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:06 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:07 | 200 |      2.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:07 | 200 |      2.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:08 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:08 | 200 |      3.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:08 | 200 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:08 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:08 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:08 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:23 | 200 |           1ms |             ::1 | GET      /api/menulist
[GIN] 2018/11/20 - 11:45:23 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:45:25 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:45:25 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:45:26 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:45:26 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:45:28 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:28 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:29 | 200 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:29 | 200 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:30 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:30 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:45:32 | 200 |            0s |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:45:40 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:40 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:41 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:41 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:42 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:42 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:42 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:42 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:43 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:43 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:44 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:44 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:45 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:45 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:45 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:45 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:45 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:45 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:45 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:45 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=20
[GIN] 2018/11/20 - 11:45:47 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:46:07 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:46:07 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:46:09 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:46:09 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:46:11 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:46:12 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:46:12 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:46:34 | 200 |      1.0001ms |             ::1 | GET      /api/menulist
[GIN] 2018/11/20 - 11:46:34 | 200 |      9.0005ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:46:36 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:46:36 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:46:40 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:46:40 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:46:54 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:47:03 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:47:03 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:47:06 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:47:08 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:47:08 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:47:12 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:47:12 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:47:14 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:47:14 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:47:15 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:47:15 | 200 |      3.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:51:57 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:51:57 | 200 |      3.0002ms |             ::1 | GET      /api/menulist
[GIN] 2018/11/20 - 11:51:59 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:51:59 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:02 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:02 | 200 |      4.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:09 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:09 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:10 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:10 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:10 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:10 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:11 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:11 | 200 |      2.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:11 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:11 | 200 |      3.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:12 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:52:12 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:54:36 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:54:39 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:54:39 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:54:40 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:54:40 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=19
[GIN] 2018/11/20 - 11:54:41 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=40
[GIN] 2018/11/20 - 11:54:41 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=40
[GIN] 2018/11/20 - 11:54:42 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:54:44 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:54:44 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:54:45 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:54:46 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:54:46 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:54:47 | 200 |      3.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=33
[GIN] 2018/11/20 - 11:54:47 | 200 |      4.0003ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=33
[GIN] 2018/11/20 - 11:54:48 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=7
[GIN] 2018/11/20 - 11:54:49 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:54:51 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:54:51 | 200 |      3.0002ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:54:52 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=30
[GIN] 2018/11/20 - 11:54:52 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=30
[GIN] 2018/11/20 - 11:54:53 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:54:55 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:54:55 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=29
[GIN] 2018/11/20 - 11:54:56 | 200 |      2.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:54:59 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=0
[GIN] 2018/11/20 - 11:55:01 | 200 |           1ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:55:01 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=1
[GIN] 2018/11/20 - 11:55:03 | 200 |      1.0001ms |             ::1 | GET      /api/menutablelist?page=1&limit=10&parent_id=39
